Portfolio,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
40/60 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1188687.390000,0.188687,0.090834,0.081371,1.116300,-0.086687,-0.143400,0.687400,0.000000,0.000000,10026.312204,0.000000,0.000000,0.000000,0,1501.270000,,0.000000,0.000000,1157232.260000,-1490.640000,151574.050000,30016.680000,1438.460000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1188903.170000,0.188903,0.090933,0.081870,1.110700,-0.087405,-0.136400,0.666800,0.001919,-0.291000,8103.928242,7380.820000,7380.822416,0.000000,1,1652.750000,215.774821,4380.822416,0.000000,1156287.460000,-1512.860000,157403.070000,31178.040000,1437.670000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,1164953.210000,0.164953,0.079823,0.078429,1.017800,-0.085840,-0.122700,0.761600,0.000000,0.000000,8495.512619,1134.260000,0.000000,1134.257248,0,1691.330000,,0.000000,0.000000,1135635.060000,1251.660000,137375.010000,27913.080000,1405.070000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1166516.190000,0.166516,0.080552,0.079034,1.019200,-0.086562,-0.114700,0.738400,0.002832,0.027200,5544.558805,10351.060000,9527.419443,823.642072,13,1870.650000,1562.976237,0.000000,0.000000,1135778.550000,1150.700000,144637.890000,29330.320000,1407.310000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1169536.430000,0.169536,0.081958,0.078431,1.045000,-0.085817,-0.124700,0.778500,0.000000,0.000000,6004.812979,238.040000,0.000000,238.041793,0,1478.510000,,0.000000,0.000000,1137483.510000,219.920000,152839.850000,30644.940000,1407.980000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1170637.000000,0.170637,0.082470,0.079079,1.042900,-0.086639,-0.117200,0.753300,0.002657,-0.053000,3391.507490,8064.650000,7905.793914,158.857602,4,1644.210000,1100.568762,0.000000,0.000000,1137390.230000,223.940000,158794.540000,31837.290000,1409.480000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,1179812.380000,0.179812,0.086730,0.079788,1.087000,-0.086687,-0.145600,0.793800,0.000000,0.000000,4089.972813,0.000000,0.000000,0.000000,0,1323.630000,,0.000000,0.000000,1143888.390000,-1365.080000,174905.420000,34503.310000,1420.680000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1180970.010000,0.180970,0.087266,0.080353,1.086000,-0.087405,-0.141300,0.777000,0.002052,-0.058200,1453.235590,7380.820000,7380.822416,0.000000,1,1472.970000,1157.629626,4380.822416,0.000000,1143799.510000,-1323.310000,181067.420000,35750.330000,1420.170000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1176521.680000,0.176522,0.085204,0.078919,1.079600,-0.086231,-0.122100,0.747000,0.000000,0.000000,5150.320841,0.000000,0.000000,0.000000,0,1418.420000,,0.000000,0.000000,1143145.580000,238.250000,159379.950000,31959.380000,1416.730000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1177285.950000,0.177286,0.085558,0.079498,1.076200,-0.086984,-0.116500,0.728300,0.002290,-0.131200,2654.603711,7771.350000,7771.349655,0.000000,2,1576.920000,764.270064,1732.182696,0.000000,1142669.870000,233.650000,165760.810000,33198.890000,1417.190000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1182949.360000,0.182949,0.088182,0.079518,1.109000,-0.086687,-0.118800,0.718700,0.000000,0.000000,5746.320707,0.000000,0.000000,0.000000,0,1420.810000,,0.000000,0.000000,1149245.950000,-222.490000,161607.380000,32276.980000,1426.430000
40/60 (TA ETF),Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1183211.650000,0.183212,0.088303,0.080085,1.102600,-0.087405,-0.114100,0.701000,0.001933,-0.276900,3805.837621,7380.820000,7380.822416,0.000000,1,1571.520000,262.285781,4380.822416,0.000000,1148324.000000,-234.100000,167543.920000,33461.960000,1425.680000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1232553.280000,0.232553,0.042913,0.100747,0.425900,-0.236058,0.234200,6.710800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1184323.850000,0.000000,233751.840000,46750.370000,1479.060000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1228005.230000,0.228005,0.042138,0.100601,0.418900,-0.239958,0.216000,6.711400,0.003219,-0.318700,-3150.000000,154532.250000,154532.253034,0.000000,30,4368.260000,-4548.043777,69232.530377,0.000000,1163833.710000,0.000000,383755.750000,62700.290000,1471.240000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1232553.280000,0.232553,0.042913,0.100747,0.425900,-0.236058,0.234200,6.710800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1184323.850000,0.000000,233751.840000,46750.370000,1479.060000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1228005.230000,0.228005,0.042138,0.100601,0.418900,-0.239958,0.216000,6.711400,0.003219,-0.318700,-3150.000000,154532.250000,154532.253034,0.000000,30,4368.260000,-4548.043777,69232.530377,0.000000,1163833.710000,0.000000,383755.750000,62700.290000,1471.240000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1185425.960000,0.185426,0.034774,0.096610,0.359900,-0.236058,0.161600,5.213300,0.000000,0.000000,3466.100396,4.850000,0.000000,4.850151,0,1422.170000,,0.000000,0.000000,1149402.540000,0.000000,172983.720000,34596.740000,1426.670000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1184996.930000,0.184997,0.034699,0.096402,0.359900,-0.239958,0.142600,5.204000,0.003677,-0.088300,-3150.000000,155845.030000,155845.031741,0.000000,33,4654.570000,-429.022105,69232.530377,0.000000,1129420.310000,0.000000,320800.790000,54155.890000,1420.740000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1142769.730000,0.142770,0.027182,0.091821,0.296000,-0.234837,0.171100,4.972200,0.000000,0.000000,11875.509024,16463.800000,0.000000,16463.795508,0,2511.870000,,0.000000,0.000000,1118491.210000,7158.860000,101986.750000,22902.950000,1375.570000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1153003.270000,0.153003,0.029023,0.091082,0.318700,-0.234362,0.131900,4.896700,0.004573,0.348700,-1847.580504,182999.810000,166035.804677,16964.007796,217,9245.710000,10233.536317,24525.542130,0.000000,1102671.980000,8123.550000,236611.100000,48946.930000,1384.360000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1147442.050000,0.147442,0.028024,0.091860,0.305100,-0.234858,0.177300,5.011600,0.000000,0.000000,10737.611636,9970.240000,0.000000,9970.237293,0,1969.710000,,0.000000,0.000000,1122188.050000,8272.410000,104878.170000,23870.980000,1383.030000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1155164.890000,0.155165,0.029411,0.090807,0.323900,-0.237096,0.149200,5.039000,0.004012,0.283800,-3150.000000,171173.590000,158608.527428,12565.065336,119,6783.060000,7722.834580,38608.842831,0.000000,1105607.230000,8266.230000,241125.300000,48171.460000,1386.200000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1160881.690000,0.160882,0.030433,0.091893,0.331200,-0.232016,0.132300,4.491300,0.000000,0.000000,11939.443651,3908.260000,0.000000,3908.259370,0,1678.360000,,0.000000,0.000000,1132985.600000,3555.790000,126266.300000,26497.780000,1398.310000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1170958.990000,0.170959,0.032224,0.091475,0.352300,-0.236288,0.105900,4.529300,0.004890,0.315500,-2153.562655,165425.520000,164298.569788,1126.953402,46,4982.310000,10077.301180,58205.701431,0.000000,1119065.000000,3439.280000,284655.940000,50488.830000,1405.150000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1159451.990000,0.159452,0.030177,0.092573,0.326000,-0.237687,0.208600,5.284400,0.000000,0.000000,13214.310729,10689.160000,0.000000,10689.161329,0,1890.170000,,0.000000,0.000000,1133417.310000,8880.480000,107640.030000,24636.170000,1398.500000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1167516.580000,0.167517,0.031613,0.092125,0.343200,-0.240017,0.184700,5.341500,0.004250,0.279400,-506.991480,165634.700000,162634.497160,3000.205378,52,5202.660000,8064.585952,52402.662985,0.000000,1116439.990000,9365.610000,250737.200000,49675.560000,1401.020000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1187844.920000,0.187845,0.035198,0.095837,0.367300,-0.236058,0.132000,4.635000,0.000000,0.000000,8082.851928,0.000000,0.000000,0.000000,0,1529.000000,,0.000000,0.000000,1155001.310000,0.000000,157042.510000,31408.500000,1435.110000
40/60 (TA ETF),Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1191538.100000,0.191538,0.035844,0.095585,0.375000,-0.239958,0.107200,4.593800,0.004545,0.087200,-3160.308011,154561.700000,154561.704495,0.000000,31,4736.660000,3693.177529,25284.222088,0.000000,1135069.480000,72.140000,300383.920000,55038.790000,1429.830000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1430780.590000,0.430781,0.049923,0.102980,0.484800,-0.239726,-0.538500,10.960800,0.000000,0.000000,11330.985570,0.000000,0.000000,0.000000,0,1549.400000,,0.000000,0.000000,1351648.850000,0.000000,387006.050000,77401.210000,1730.530000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1422601.290000,0.422601,0.049104,0.101876,0.482000,-0.236821,-0.542700,11.052900,0.005733,-0.172600,15132.718605,142414.870000,142414.869922,0.000000,28,5316.800000,-8179.302009,44251.386197,26825.871795,1338518.070000,0.000000,411770.770000,82354.150000,1729.060000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1527136.460000,0.527136,0.059270,0.106627,0.555900,-0.239726,-0.403500,11.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1419636.890000,0.000000,528335.020000,105667.000000,1832.560000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1550812.210000,0.550812,0.061488,0.105056,0.585300,-0.236821,-0.389900,11.839300,0.006623,0.308900,-4200.000000,138941.200000,138941.203896,0.000000,26,3876.140000,23675.748407,44251.386197,26825.871795,1425778.110000,0.000000,689429.550000,123174.380000,1859.710000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1417765.470000,0.417765,0.048619,0.101350,0.479700,-0.238840,-0.545300,11.101100,0.000000,0.000000,9854.895987,0.000000,0.000000,0.000000,0,1547.460000,,0.000000,0.000000,1340075.040000,0.000000,379893.340000,75978.670000,1711.760000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1398617.890000,0.398618,0.046681,0.100479,0.464600,-0.236170,-0.606400,11.498400,0.006098,-0.345700,15053.231041,205098.100000,204683.769936,414.329552,42,6539.280000,-19147.581580,59144.633899,0.000000,1318799.970000,0.000000,390588.660000,78117.730000,1700.190000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1368158.830000,0.368159,0.043552,0.098769,0.440900,-0.236257,-0.641300,12.928700,0.000000,0.000000,29157.466465,26633.570000,0.000000,26633.567123,0,3784.320000,,0.000000,0.000000,1311688.340000,8469.560000,259286.190000,54821.580000,1648.910000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1363408.860000,0.363409,0.043058,0.098092,0.439000,-0.235161,-0.689800,13.410900,0.005015,-0.132300,15473.317882,202826.670000,190966.370279,11860.300745,463,9486.440000,-4749.970199,0.000000,0.000000,1288159.370000,9182.970000,351947.100000,73603.460000,1646.030000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1389710.470000,0.389710,0.045772,0.098186,0.466200,-0.236308,-0.594400,11.875800,0.000000,0.000000,27185.532148,13326.870000,0.000000,13326.865691,0,2866.760000,,0.000000,0.000000,1329179.230000,9914.820000,276915.460000,58853.280000,1677.960000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1379663.110000,0.379663,0.044741,0.097318,0.459700,-0.238576,-0.601700,12.022500,0.004962,-0.242200,27545.698744,188296.400000,176434.929064,11861.470725,205,9608.710000,-10047.359049,0.000000,0.000000,1304255.110000,10530.560000,350276.760000,73741.050000,1666.950000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1387819.720000,0.387820,0.045579,0.097233,0.468800,-0.233335,-0.645900,11.791900,0.000000,0.000000,22017.632912,4593.220000,0.000000,4593.219474,0,2047.310000,,0.000000,0.000000,1324797.640000,4124.820000,299524.270000,61348.540000,1673.550000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1373488.120000,0.373488,0.044104,0.096689,0.456100,-0.242507,-0.628700,11.614000,0.006501,-0.253100,21520.508390,202381.390000,195498.002105,6883.387881,83,7843.000000,-14331.604491,0.000000,0.000000,1296806.540000,3983.770000,368161.050000,75026.530000,1655.050000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1388808.440000,0.388808,0.045680,0.100701,0.453600,-0.238070,-0.706200,13.700300,0.000000,0.000000,29044.683169,5246.960000,0.000000,5246.959078,0,2292.880000,,0.000000,0.000000,1330312.400000,12139.980000,262937.520000,56820.620000,1675.420000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1393775.100000,0.393775,0.046188,0.100123,0.461300,-0.237291,-0.745300,14.060100,0.003834,0.087900,12499.180692,164290.990000,159789.115854,4501.874660,78,6664.640000,4966.661124,0.000000,0.000000,1312302.840000,12485.920000,377146.950000,79788.630000,1683.630000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1395915.260000,0.395915,0.046406,0.099560,0.466100,-0.240821,-0.639900,11.702600,0.000000,0.000000,20737.930499,0.000000,0.000000,0.000000,0,1763.490000,,0.000000,0.000000,1330759.490000,2423.470000,313090.330000,63466.280000,1689.490000
40/60 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1357167.930000,0.357168,0.042408,0.097652,0.434300,-0.253983,-0.670700,12.342400,0.008876,-0.469700,22930.825300,248290.780000,248290.783737,0.000000,57,8172.750000,-38747.333058,80901.151876,0.000000,1287869.790000,30423.900000,312976.430000,67669.540000,1628.600000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1460285.470000,0.460285,0.052841,0.102592,0.515100,-0.239377,-0.486300,11.920500,0.000000,0.000000,3689.116753,0.000000,0.000000,0.000000,0,1353.010000,,0.000000,0.000000,1369152.300000,0.000000,446882.010000,89376.400000,1756.770000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1442742.250000,0.442742,0.051112,0.101557,0.503300,-0.241552,-0.479000,12.046200,0.004413,-0.430700,2368.481785,150835.630000,150835.632888,0.000000,45,4806.140000,-17543.221298,9171.137203,0.000000,1342856.350000,170.570000,499465.250000,98156.030000,1729.860000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1527136.460000,0.527136,0.059270,0.106627,0.555900,-0.239726,-0.403500,11.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1419636.890000,0.000000,528335.020000,105667.000000,1832.560000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1550812.210000,0.550812,0.061488,0.105056,0.585300,-0.236821,-0.389900,11.839300,0.006623,0.308900,-4200.000000,138941.200000,138941.203896,0.000000,26,3876.140000,23675.748407,44251.386197,26825.871795,1425778.110000,0.000000,689429.550000,123174.380000,1859.710000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1398786.480000,0.398786,0.046698,0.099022,0.471600,-0.239928,-0.614900,11.838300,0.000000,0.000000,18060.515522,0.000000,0.000000,0.000000,0,1710.310000,,0.000000,0.000000,1331442.570000,0.000000,328254.730000,65650.950000,1692.970000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1374557.970000,0.374558,0.044214,0.097892,0.451700,-0.244936,-0.633600,11.910700,0.005969,-0.444800,30151.973417,181845.320000,180250.555342,1594.764637,51,6773.320000,-24228.511512,0.000000,0.000000,1303780.230000,0.000000,345822.060000,69120.950000,1656.790000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1368158.830000,0.368159,0.043552,0.098769,0.440900,-0.236257,-0.641300,12.928700,0.000000,0.000000,29157.466465,26633.570000,0.000000,26633.567123,0,3784.320000,,0.000000,0.000000,1311688.340000,8469.560000,259286.190000,54821.580000,1648.910000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1363408.860000,0.363409,0.043058,0.098092,0.439000,-0.235161,-0.689800,13.410900,0.005015,-0.132300,15473.317882,202826.670000,190966.370279,11860.300745,463,9486.440000,-4749.970199,0.000000,0.000000,1288159.370000,9182.970000,351947.100000,73603.460000,1646.030000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1389710.470000,0.389710,0.045772,0.098186,0.466200,-0.236308,-0.594400,11.875800,0.000000,0.000000,27185.532148,13326.870000,0.000000,13326.865691,0,2866.760000,,0.000000,0.000000,1329179.230000,9914.820000,276915.460000,58853.280000,1677.960000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1379663.110000,0.379663,0.044741,0.097318,0.459700,-0.238576,-0.601700,12.022500,0.004962,-0.242200,27545.698744,188296.400000,176434.929064,11861.470725,205,9608.710000,-10047.359049,0.000000,0.000000,1304255.110000,10530.560000,350276.760000,73741.050000,1666.950000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1387819.720000,0.387820,0.045579,0.097233,0.468800,-0.233335,-0.645900,11.791900,0.000000,0.000000,22017.632912,4593.220000,0.000000,4593.219474,0,2047.310000,,0.000000,0.000000,1324797.640000,4124.820000,299524.270000,61348.540000,1673.550000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1373488.120000,0.373488,0.044104,0.096689,0.456100,-0.242507,-0.628700,11.614000,0.006501,-0.253100,21520.508390,202381.390000,195498.002105,6883.387881,83,7843.000000,-14331.604491,0.000000,0.000000,1296806.540000,3983.770000,368161.050000,75026.530000,1655.050000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1379276.960000,0.379277,0.044701,0.098954,0.451700,-0.239380,-0.680500,13.250400,0.000000,0.000000,25777.200013,5057.670000,0.000000,5057.672785,0,2119.260000,,0.000000,0.000000,1321691.710000,1605.230000,276791.140000,55920.060000,1665.190000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1379421.440000,0.379421,0.044716,0.098471,0.454100,-0.237141,-0.719900,13.610100,0.003529,-0.044100,13204.156273,166818.740000,164642.237363,2176.504048,74,6351.400000,144.485865,0.000000,0.000000,1300864.010000,1442.420000,381933.660000,76891.580000,1665.860000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1398769.760000,0.398770,0.046697,0.099274,0.470400,-0.240117,-0.622900,11.316200,0.000000,0.000000,21647.600340,0.000000,0.000000,0.000000,0,1777.080000,,0.000000,0.000000,1333636.950000,4110.690000,309990.910000,63436.930000,1695.890000
40/60 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1385596.360000,0.385596,0.045351,0.097760,0.463900,-0.245006,-0.630700,11.589500,0.005478,-0.276900,24157.777576,194215.770000,194215.773053,0.000000,63,6849.730000,-13173.397901,55183.759480,0.000000,1314507.670000,44560.570000,302488.220000,69409.760000,1678.940000
